path,size,category,recommended_action,scientific_role,tracked_equivalent,hash_reference,reason
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0240.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0260.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0280.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0300.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0320.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0340.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0360.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0380.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0400.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0420.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0440.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0460.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0480.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0500.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0520.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0540.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0560.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0580.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0600.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0620.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0640.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0660.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0680.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0700.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0720.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0740.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0760.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0780.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/checkpoint_integrity/D2_seed20600613_update0800.json,827,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json;manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
